City,month,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Xylene_missing,year
Brajrajnagar,6,48.3852,106.18550724637682,10.570153846153845,12.126307692307693,12.101052631578947,23.549384615384614,1.7194736842105265,8.707297297297298,21.076027397260273,1.989078947368421,,0.98,113.24444444444444,1.0,2019.0
Brajrajnagar,7,26.216451612903228,48.97774193548387,5.4634426229508195,10.430983606557376,11.833870967741936,27.552131147540983,1.4951612903225806,7.534262295081967,8.01016393442623,1.4983870967741937,,0.98,92.19047619047619,1.0,2018.5238095238096
Brajrajnagar,8,30.695,53.50928571428572,7.42,8.624237288135593,12.393166666666668,29.948813559322033,0.8885000000000001,8.689830508474577,5.270169491525424,0.4061666666666667,,0.98,91.2258064516129,1.0,2018.5
Brajrajnagar,9,23.871333333333332,48.782333333333334,6.035714285714286,9.241428571428571,7.656000000000001,26.791428571428572,1.605,9.946071428571429,4.848214285714286,0.8476666666666667,,0.98,106.48333333333333,1.0,2018.5
Brajrajnagar,10,37.33909090909091,92.08295454545454,10.159761904761904,12.039761904761905,15.43659090909091,31.395714285714284,1.331590909090909,10.238333333333333,6.444761904761905,0.6188636363636364,,0.98,110.46774193548387,1.0,2018.5
Brajrajnagar,11,78.20866666666666,150.764,18.43340909090909,15.753181818181817,23.96822222222222,42.282045454545454,0.8295555555555555,13.02818181818182,7.382499999999999,0.45622222222222225,,0.98,154.56666666666666,1.0,2018.5
Brajrajnagar,12,84.90428571428572,148.54414285714287,19.673174603174605,17.443733333333334,28.649545454545457,49.28432835820895,1.6196103896103895,9.541486486486487,10.392972972972974,42.266285714285715,,0.9800000000000001,168.0344827586207,1.0,2018.0689655172414
Chandigarh,1,45.361612903225804,94.05645161290323,18.604193548387098,13.248709677419356,21.63806451612903,40.70709677419355,0.7429032258064516,7.618709677419355,9.646451612903226,6.240645161290323,0.2896774193548387,0.7548387096774193,94.06451612903226,0.0,2020.0
Chandigarh,2,42.32206896551724,94.22068965517242,12.245862068965517,17.230344827586208,18.36793103448276,45.61310344827586,0.71,9.098620689655172,12.796896551724139,5.923793103448276,0.356551724137931,1.5993103448275863,93.37931034482759,0.0,2020.0
Chandigarh,3,19.636129032258065,53.34645161290322,7.208387096774194,13.363548387096774,12.689677419354839,61.02806451612903,0.5383870967741936,9.931935483870967,13.580967741935483,4.247419354838709,1.0148387096774194,6.2535483870967745,55.41935483870968,0.0,2020.0
Chandigarh,4,14.349333333333334,39.20733333333333,2.1926666666666668,11.613333333333333,7.783666666666666,34.638,0.49733333333333335,10.721666666666666,24.113666666666667,3.1079999999999997,0.5813333333333334,1.1163333333333334,47.03333333333333,0.0,2020.0
Chandigarh,5,21.161935483870966,66.71935483870968,2.757096774193548,9.688064516129032,9.025483870967742,29.93935483870968,0.5338709677419355,12.22,35.560322580645156,2.8819354838709677,0.9009677419354839,0.8496774193548388,74.12903225806451,0.0,2020.0
Chandigarh,6,23.560333333333332,56.22,1.7830000000000001,9.013666666666667,6.220666666666667,34.33266666666667,0.29866666666666664,11.512666666666666,38.87133333333334,3.437,1.7046666666666668,0.7706666666666667,66.5,0.0,2020.0
Chandigarh,7,32.9,72.38,0.56,9.87,5.92,36.63,0.33,14.91,34.33,3.31,0.33,0.46,66.0,0.0,2020.0
Chandigarh,9,26.627142857142854,81.51689655172414,10.311724137931035,4.437931034482758,12.050689655172414,3.0468965517241378,0.6565517241379311,10.182758620689656,27.826206896551724,5.61448275862069,1.9803448275862068,7.781034482758621,89.6896551724138,0.0,2019.0
Chandigarh,10,65.58258064516129,121.72,15.097741935483873,7.274193548387097,16.059354838709677,8.932903225806452,0.7490322580645161,11.816774193548387,18.380967741935482,5.043548387096774,2.5983870967741933,4.1409677419354844,140.2258064516129,0.0,2019.0
Chandigarh,11,76.36433333333333,130.278,15.215769230769231,17.338076923076922,25.025769230769228,7.225499999999999,0.821,10.322,11.118333333333334,8.509333333333334,4.128333333333333,2.2796666666666665,168.46666666666667,0.0,2019.0
Chandigarh,12,68.43193548387096,118.98548387096774,20.23,13.698709677419355,23.12741935483871,33.16935483870968,0.7732258064516129,8.015483870967742,8.600645161290323,5.7938709677419356,0.5087096774193548,0.9016129032258065,139.6451612903226,0.0,2019.0
Chennai,1,61.49,64.41096774193548,10.96241935483871,17.63037634408602,16.678118279569894,78.48148387096774,0.8638378378378379,11.461935483870969,33.37826086956522,1.5328846153846154,1.90556338028169,0.98,126.41397849462365,1.0,2017.5
Chennai,2,56.406549295774646,67.57758620689656,8.820176470588235,14.033764705882355,15.90141176470588,62.95944444444445,1.017,8.245000000000001,31.988470588235295,1.6702112676056338,2.3076470588235294,0.98,117.67647058823529,1.0,2017.5058823529412
